osmid,위도,경도,street_count,highway,junction,ref,railway,convenience_store_count,cctv_count,police_count,lighting_count
3789267652,35.8120678,128.5208957,4,,,,,0,2,0,13
3789268058,35.8081487,128.5241021,3,,,,,0,0,0,7
3789268059,35.8091135,128.5216202,3,,,,,0,1,0,3
3789268060,35.807843,128.5213603,3,,,,,0,0,0,9
3789268061,35.8100719,128.5207163,3,,,,,0,1,0,5
3789268062,35.8104955,128.5186634,4,,,,,0,5,0,2
3789268063,35.8107284,128.5174926,3,,,,,0,1,0,4
3789268065,35.8118043,128.5187989,3,,,,,0,0,0,2
3789268067,35.8092974,128.5180938,3,,,,,0,0,0,7
3789268069,35.8080445,128.5223545,4,,,,,0,2,0,8
3789268073,35.8093712,128.5247401,3,,,,,0,3,0,7
3789268074,35.8104695,128.5258147,3,,,,,0,1,0,9
3789268078,35.809612,128.5261144,4,,,,,0,3,0,12
3789268082,35.8089106,128.52672,3,,,,,0,0,0,11
3865668869,35.8580418,128.5318308,3,,,,,0,3,0,14
3865668870,35.858801,128.5318442,3,,,,,0,0,0,6
3865668871,35.8580402,128.5321741,3,,,,,0,5,0,10
3865668872,35.8587949,128.5321984,3,,,,,0,0,0,6
3865668889,35.8531561,128.5334597,3,,,,,0,4,0,10
3865668890,35.851268,128.5328049,3,,,,,0,4,0,6
3884785727,35.848508,128.5692402,3,,,,,0,0,0,5
3884785738,35.8455832,128.5645632,3,,,,,0,0,0,8
3969467471,35.8183487,128.5319206,3,,,,,0,0,0,9
3969467473,35.8199851,128.530358,4,,,,,0,0,0,10
3969467475,35.8214197,128.5347597,3,,,,,1,0,0,7
3969467476,35.821641,128.5286762,4,,,,,0,4,0,8
3969467477,35.827584,128.5118646,3,,,,,0,0,0,5
3969467479,35.8276277,128.5074489,4,,,,,0,0,0,6
3969467480,35.8304,128.5118753,4,,,,,0,0,0,5
3969467481,35.8304101,128.5073615,4,,,,,0,0,0,7
3969467482,35.8330438,128.5119235,4,,,,,0,0,0,5
3969467483,35.8330601,128.49996,3,,,,,0,2,0,7
3969467484,35.833072,128.5073344,4,,,,,0,0,0,6
3969467485,35.8359628,128.5119006,3,,,,,0,0,0,12
3969467487,35.8419718,128.5306372,3,,,,,1,0,0,8
3969467488,35.845917,128.4960741,4,,,,,0,0,0,2
4074301334,35.8368656,128.5253348,3,,,,,0,0,0,7
4074301335,35.8366201,128.5255384,3,,,,,0,0,0,7
4074301342,35.8340888,128.5226144,4,,,,,0,0,0,7
4150073187,35.8476104,128.4960647,4,,,,,0,0,0,4
4309796892,35.8531058,128.5424179,4,,,,,0,5,0,9
4311904687,35.8578239,128.5622984,4,,,,,0,2,0,9
4314613810,35.8543591,128.5340175,4,,,,,0,7,0,7
4488673536,35.8245776,128.5462237,3,,,,,1,2,0,6
4488673537,35.824185,128.5469926,4,,,,,0,2,0,9
4488673538,35.8255055,128.547035,3,,,,,0,0,0,7
4488673539,35.8243127,128.5492505,4,,,,,1,1,0,8
4488677124,35.8219782,128.5483252,3,,,,,1,0,0,5
4488684674,35.8246818,128.5485649,3,,,,,0,3,0,6
4488684675,35.8242075,128.5481575,3,,,,,0,2,0,8
4488684676,35.8238528,128.5488445,3,,,,,0,2,0,11
4488684677,35.8239994,128.548974,3,,,,,1,1,0,13
4488684678,35.823605,128.5497214,3,,,,,0,0,0,8
4488684679,35.8237329,128.548746,3,,,,,0,2,0,13
4488684680,35.8233263,128.5494822,3,,,,,0,2,0,8
4488684681,35.8229184,128.5480281,3,,,,,0,7,0,6
4488684682,35.8225255,128.5487949,3,,,,,0,1,0,6
4488684683,35.8240512,128.5484603,3,,,,,0,2,0,11
4488684684,35.8226175,128.5472467,3,,,,,0,0,0,5
4488684685,35.8231104,128.5476639,4,,,,,0,4,0,7
4488684686,35.8235662,128.5480497,3,,,,,0,5,0,10
4488684687,35.823246,128.5461867,3,,,,,0,0,0,6
4488684688,35.8237319,128.5466037,3,,,,,0,3,0,6
4488684989,35.8205891,128.546407,3,,,,,1,2,0,3
4488684995,35.8226704,128.5522823,4,,,,,0,1,0,6
4488684996,35.8216201,128.5514837,4,,,,,0,1,0,8
4488684997,35.8212691,128.5520954,3,,,,,0,0,0,10
4488684998,35.8229724,128.5491785,3,,,,,0,0,0,7
4488684999,35.8205771,128.5506887,3,,,,,0,4,0,5
4488685000,35.8224836,128.548759,3,,,,,0,1,0,5
4488685001,35.8211184,128.5511013,3,,,,,0,3,0,7
4488685002,35.8219633,128.5508987,3,,,,,0,0,0,5
4488685003,35.822998,128.5516775,4,,,,,0,2,0,8
4488685004,35.8233102,128.5511013,3,,,,,0,1,0,3
4488685005,35.8223136,128.5503016,3,,,,,0,0,0,6
4488685006,35.8236157,128.5505373,4,,,,,0,1,0,6
4488685007,35.8226554,128.5497189,3,,,,,0,3,0,7
4488685008,35.8250098,128.5509271,4,,,,,1,2,0,12
4488685009,35.824728,128.5514412,3,,,,,0,1,0,11
4488685010,35.8257989,128.5523537,4,,,,,0,4,0,5
4488685011,35.8249377,128.5516198,3,,,,,1,1,0,9
4488685012,35.8236802,128.5539514,3,,,,,0,1,0,6
4488685013,35.8243621,128.552687,3,,,,,0,3,0,5
4488685014,35.8233247,128.5527543,4,,,,,0,4,0,4
4488685015,35.8236331,128.5521475,3,,,,,0,2,0,4
4488685016,35.8240456,128.5532738,4,,,,,0,0,0,5
4488685017,35.8229622,128.5534251,3,,,,,0,3,0,17
4488685018,35.8246693,128.5521173,3,,,,,0,0,0,3
4488685019,35.8250873,128.5524822,3,,,,,0,0,0,6
4488685020,35.8244812,128.5536178,3,,,,,0,0,0,7
4488685021,35.8249382,128.5539711,4,,,,,0,0,0,7
4488694236,35.8252045,128.547594,3,,,,,1,0,0,6
4488694237,35.8242866,128.5467936,3,,,,,1,2,0,9
4488694238,35.8247245,128.5471754,3,,,,,0,1,0,9
4488694239,35.8246171,128.5473793,3,,,,,0,1,0,9
4488694240,35.8265878,128.5479638,3,,,,,1,0,0,6
4488694241,35.8269152,128.5503269,3,,,,,0,2,0,5
4488694242,35.8258273,128.5494218,4,,,,,1,3,0,6
4488694243,35.8254314,128.5501509,4,,,,,0,2,0,9
4488694244,35.8278045,128.5500414,3,,,,,0,1,0,10
4488694245,35.827185,128.5511167,3,,,,,0,3,0,8
4488694246,35.8280119,128.5518284,4,,,,,1,3,0,10
4488694247,35.8283156,128.5512702,4,,,,,1,2,0,10
4488694248,35.8274953,128.550578,3,,,,,0,0,0,8
4488694249,35.8286148,128.5507285,3,,,,,0,1,0,8
4488694250,35.8282084,128.5503839,3,,,,,0,0,0,14
4501563974,35.823914,128.5499866,4,,,,,0,0,0,13
4631193997,35.8348696,128.5234129,3,,,,,0,3,0,6
4631193998,35.8342335,128.5243428,3,,,,,0,0,0,6
4631193999,35.8345662,128.52703,3,,,,,0,3,0,7
4631194000,35.8369039,128.5259162,3,,,,,0,0,0,8
4631338658,35.835766,128.5097092,3,,,,,0,0,0,8
4631338659,35.8330576,128.509685,4,,,,,0,0,0,6
4631338660,35.8276057,128.5096768,4,,,,,0,1,0,5
4631338661,35.8247796,128.5096767,3,,,,,0,0,0,3
4631365896,35.8133606,128.5365764,3,,,,,0,0,0,4
4631365897,35.8154792,128.5391696,4,,,,,0,1,0,7
4631365907,35.8145373,128.5363393,3,,,,,0,1,0,8
4631365908,35.8131526,128.5381362,3,,,,,0,5,0,9
4631365909,35.8160226,128.5356706,3,,,,,0,2,0,8
4631365910,35.8133714,128.5389997,3,,,,,1,4,0,4
4631365911,35.8129549,128.5379053,3,,,,,0,7,0,9
4631365912,35.8136147,128.5386942,4,,,,,0,4,0,8
4631365913,35.8141654,128.5393345,3,,,,,0,1,0,9
4631365914,35.8143283,128.5360801,3,,,,,0,4,0,7
4631365915,35.8150261,128.536922,3,,,,,0,4,0,9
4631365916,35.8147686,128.5366114,3,,,,,0,2,0,8
4631365917,35.8133737,128.538406,3,,,,,0,4,0,12
4631415972,35.807901,128.5157292,4,,,,,0,4,0,4
4631415973,35.807615,128.5116878,4,,,,,1,3,0,5
4631492174,35.8151319,128.5343545,4,,,,,0,0,0,8
4631492175,35.8155968,128.5349892,4,,,,,1,2,0,9
4631492176,35.8165341,128.5364225,4,,,,,1,5,0,7
4631492177,35.8171528,128.5371855,4,,,,,1,5,0,6
4631492179,35.8147877,128.5354696,3,,,,,0,5,0,6
4631492180,35.8154821,128.5363493,3,,,,,0,3,0,7
4631492181,35.8150034,128.5357429,3,,,,,0,5,0,6
4631492183,35.8155099,128.5338575,4,,,,,0,1,0,9
4631492184,35.8153752,128.5346887,4,,,,,1,2,0,10
4631492185,35.8157582,128.5341774,3,,,,,0,2,0,8
4631492186,35.8163067,128.5341036,3,,,,,0,3,0,6
4631492187,35.8160016,128.5344842,3,,,,,0,2,0,8
4631516523,35.8397414,128.5019609,3,,,,,0,0,0,2
4631516524,35.8353544,128.502035,3,,,,,0,0,0,4
4631516525,35.8376443,128.5033647,1,,,,,0,0,0,0
4631516526,35.8376129,128.5019968,3,,,,,0,0,0,5
4631543963,35.8435925,128.5284024,3,,,,,0,3,0,7
4631543966,35.847156,128.5307047,3,,,,,0,0,0,6
4631543969,35.848163,128.5317948,1,,,,,0,0,0,7
4631543974,35.8496353,128.533373,3,,,,,0,0,0,5
4631543976,35.8481334,128.5325788,3,,,,,1,2,0,8
4631543984,35.8476354,128.5325668,4,,,,,1,0,0,9
4631544590,35.8470109,128.5360385,3,,,,,0,0,0,5
4631544592,35.8497866,128.5367283,3,,,,,0,0,0,7
4631544593,35.8497722,128.5348646,3,,,,,1,0,0,5
4631544603,35.846305,128.537151,3,,,,,1,0,0,11
4631580791,35.843141,128.5239472,4,,,,,0,4,0,13
4631580793,35.8418851,128.5294155,1,,,,,1,1,0,7
4631580799,35.843605,128.5293991,3,,,,,1,2,0,8
4631580822,35.8399561,128.5306649,4,,,,,0,0,0,9
4631580838,35.8384839,128.5306744,3,,,,,1,0,0,8
4631580842,35.8420731,128.5241282,4,,,,,0,0,0,4
4631580843,35.8410623,128.5242281,3,,,,,0,0,0,3
4631580845,35.8399019,128.5243385,4,,,,,1,0,0,7
4631580846,35.8389451,128.5244165,4,,,,,0,0,0,8
4631580847,35.8379417,128.5245266,4,,,,,0,4,0,8
4631580848,35.836931,128.5246079,3,,,,,0,1,0,7
4631580849,35.839794,128.5221371,3,,,,,0,0,0,2
4631580850,35.8391618,128.5207396,3,,,,,0,0,0,4
4631580851,35.8386811,128.5196633,3,,,,,0,0,0,2
4631580853,35.8376128,128.5190104,3,,,,,0,0,0,4
4631580854,35.8364892,128.5184683,3,,,,,0,0,0,4
4631593768,35.8593345,128.4942441,4,,,,,0,1,0,7
4631627053,35.8440381,128.5339712,1,,,,,1,0,0,6
4631647469,35.8081871,128.5123214,3,,,,,0,3,0,5
4631647470,35.8078553,128.512225,4,,,,,0,3,0,4
4631647473,35.8085469,128.5128482,3,,,,,0,1,0,4
4631647481,35.8061651,128.5119534,3,,,,,0,3,0,5
4631647491,35.8065566,128.5115582,3,,,,,0,2,0,4
4631668266,35.8102278,128.5168848,4,,,,,0,0,0,6
4631668270,35.8103521,128.5156329,3,,,,,0,0,0,7
4631668276,35.8075535,128.5213014,4,,,,,0,4,0,10
4631668280,35.8062501,128.5205209,3,,,,,0,4,0,10
4631668281,35.8062149,128.5200595,3,,,,,0,1,0,6
4631668284,35.8060443,128.5174623,3,,,,,0,0,0,6
4631678422,35.8031083,128.520769,1,,,,,0,0,0,2
4631704408,35.8204944,128.5319851,4,,,,,1,0,0,8
4631733947,35.8224721,128.5276372,3,,,,,0,0,0,9
4631733950,35.8189165,128.5337163,4,,,,,0,0,0,10
4631733957,35.8208699,128.5332261,3,,,,,0,0,0,6
4631748018,35.8173856,128.5362349,4,,,,,0,1,0,9
4631748022,35.8170663,128.5357834,3,,,,,0,5,0,7
4631752137,35.8157983,128.5353116,4,,,,,0,2,0,7
4631752138,35.815237,128.5360388,3,,,,,0,4,0,7
4631765073,35.8095478,128.5156789,3,,,,,2,1,0,6
4631765074,35.809023,128.5157224,3,,,,,1,3,0,5
4631765075,35.8090629,128.5175569,3,,,,,0,0,0,7
4632106301,35.8160606,128.5344106,3,,,,,0,2,0,7
4632106302,35.814872,128.5384354,4,,,,,1,4,0,9
4632106303,35.8139106,128.5396317,4,,,,,1,2,0,9
4632106304,35.8130457,128.5406873,3,,,,,0,1,0,5
4632106305,35.8160087,128.5334347,4,,,,,0,2,0,4
4632106306,35.8142872,128.5421742,3,,,,,0,0,0,6
4632106307,35.8110873,128.5403237,4,,,,,0,0,0,4
4632106309,35.8176681,128.5366562,4,,,,,0,1,0,6
4632106310,35.8185725,128.5362721,3,,,,,0,0,0,9
4632106311,35.8168345,128.5367929,4,,,,,0,4,0,9
4632106315,35.8150643,128.538668,3,,,,,1,4,0,7
4632106316,35.8169067,128.5351679,1,,,,,0,0,0,1
4632106317,35.8173389,128.5347304,3,,,,,0,3,0,3
4632106319,35.8175493,128.5351157,3,,,,,0,5,0,5
4632106320,35.817416,128.5383994,3,,,,,0,4,0,8
4632106322,35.8173233,128.5375118,4,,,,,2,5,0,6
4632106323,35.8178953,128.537005,3,,,,,0,4,0,7
4632106324,35.8184997,128.5364587,3,,,,,0,0,0,8
4632106325,35.8176811,128.5381968,4,,,,,2,4,0,10
4632106326,35.8170906,128.538659,3,,,,,0,3,0,6
4632106327,35.8181084,128.5368081,3,,,,,0,4,0,9
4632106329,35.8182884,128.5371713,3,,,,,0,3,0,8
4632106330,35.8184319,128.5376243,3,,,,,0,4,0,9
4632106332,35.8175009,128.5378518,3,,,,,1,4,0,8
4632106334,35.8148815,128.5371036,3,,,,,0,2,0,9
4632106337,35.8145672,128.5374982,3,,,,,0,2,0,9
4632106338,35.8146129,128.5381221,3,,,,,1,4,0,7
4632106339,35.8138987,128.5390244,3,,,,,0,1,0,9
4632106340,35.8131094,128.5372508,1,,,,,0,5,0,4
4632106341,35.8130305,128.5374685,3,,,,,0,5,0,6
4632106342,35.812582,128.5382064,3,,,,,0,2,0,3
4632106343,35.8131846,128.5376,3,,,,,0,5,0,7
4632106348,35.8150445,128.538644,3,,,,,1,4,0,6
4632106349,35.8150975,128.5396701,3,,,,,0,1,0,11
4632106351,35.8135345,128.5400908,3,,,,,0,1,0,4
4632106354,35.8140237,128.5404186,3,,,,,0,2,0,8
4632106357,35.8143153,128.5403859,3,,,,,0,4,0,10
4632106358,35.8144501,128.540264,3,,,,,0,3,0,9
4632106363,35.8148112,128.5415368,3,,,,,0,0,0,4
4632106369,35.8137225,128.5414501,3,,,,,0,1,0,6
4632106370,35.8134204,128.541095,3,,,,,0,2,0,8
4632106372,35.8133241,128.5434281,3,,,,,0,0,0,3
4632153897,35.8525825,128.5049384,4,,,,,1,1,0,9
4632153899,35.8541075,128.5063584,4,,,,,1,0,0,7
4632157823,35.8192408,128.5346872,3,,,,,0,3,0,9
4632162408,35.8534738,128.5049448,3,,,,,0,0,0,7
4632162412,35.8540686,128.5021864,1,,,,,0,1,0,6
4632264944,35.8366561,128.5368977,3,,,,,0,0,0,5
4632264945,35.8364772,128.5447077,3,,,,,0,0,0,8
4632367483,35.8366354,128.5377482,3,,,,,1,0,0,5
4632367484,35.8351077,128.5377346,3,,,,,0,1,0,9
4632371669,35.8366045,128.5390144,3,,,,,0,3,0,4
4632371671,35.8360113,128.5406599,3,,,,,0,2,0,4
4632372736,35.8373762,128.5407112,3,,,,,0,0,0,7
4632372737,35.8337517,128.5405693,3,,,,,0,1,0,5
4632373160,35.8191203,128.527656,3,,,,,1,1,0,5
4632373162,35.8173987,128.5294757,3,,,,,0,2,0,9
4632373164,35.8212349,128.5272625,3,,,,,0,1,0,7
4632373167,35.8166716,128.5277851,3,,,,,0,1,0,12
4632373170,35.820687,128.5253355,4,,,,,0,1,0,6
4632373173,35.8183341,128.5279607,4,,,,,0,2,0,5
4632374802,35.8359739,128.5377423,3,,,,,0,1,0,7
4632374803,35.8353055,128.5392448,4,,,,,0,3,0,8
4632376066,35.8353215,128.5388887,3,,,,,0,3,0,9
4632376067,35.8353215,128.5385656,4,,,,,0,3,0,8
4632377027,35.8361664,128.537744,3,,,,,1,1,0,6
4632377028,35.8361449,128.538282,3,,,,,0,1,0,10
4632377029,35.8358615,128.538282,1,,,,,0,1,0,8
4632386923,35.8360662,128.5393281,3,,,,,0,3,0,10
4632386924,35.8357546,128.5393108,3,,,,,0,3,0,8
4632386925,35.8357324,128.5400021,3,,,,,0,3,0,8
4632386926,35.8360138,128.5400362,3,,,,,0,3,0,7
4632389654,35.8340759,128.539162,3,,,,,0,2,0,7
4632389656,35.8344871,128.5385088,3,,,,,0,0,0,8
4632389657,35.8344927,128.5391901,4,,,,,0,1,0,12
4632389752,35.8344533,128.5381823,3,,,,,0,1,0,5
4632390555,35.833896,128.5375311,3,,,,,0,0,0,4
4632390900,35.8341329,128.5373659,4,,,,,1,0,0,7
4632396084,35.8365922,128.5393683,3,,,,,0,3,0,6
4632403485,35.8151821,128.5235524,4,,,,,0,0,0,10
4632403486,35.8162071,128.5303583,3,,,,,2,0,0,10
4632403488,35.8157348,128.5360357,3,,,,,0,1,0,9
4632403489,35.8146497,128.5266011,3,,,,,0,0,0,6
4632403491,35.8162905,128.5367317,3,,,,,2,0,0,8
4632403492,35.8158982,128.5260633,4,,,,,1,0,0,12
4632408244,35.8541372,128.5035611,3,,,,,0,0,0,4
4632408245,35.8554353,128.5035849,3,,,,,0,0,0,7
4632408246,35.8547765,128.5022175,3,,,,,0,0,0,6
4632408247,35.8547288,128.5049614,4,,,,,1,0,0,8
4632432458,35.8160813,128.5231096,3,,,,,0,0,0,7
4632432459,35.8206219,128.5251516,3,,,,,0,1,0,7
4632432460,35.8184198,128.5253296,4,,,,,0,4,0,5
4632432462,35.8239365,128.5278574,3,,,,,1,1,0,6
4632432465,35.8225919,128.5253553,3,,,,,0,1,0,7
4632432470,35.8242048,128.5253448,4,,,,,1,0,0,8
4632432471,35.8182242,128.5276647,3,,,,,0,2,0,6
4632432479,35.8221109,128.5253349,3,,,,,0,0,0,5
4632432485,35.8231206,128.5286333,3,,,,,0,3,0,6
4632432487,35.8173663,128.5254018,4,,,,,1,4,0,7
4632434589,35.823419,128.5263865,4,,,,,1,1,0,7
4632434592,35.8196303,128.5223541,4,,,,,1,0,0,8
4632434595,35.825086,128.5269945,4,,,,,0,4,0,7
4632434602,35.8144102,128.5329946,3,,,,,0,2,0,8
4632434603,35.8230649,128.5216426,3,,,,,0,0,0,8
4632434605,35.8243977,128.5251435,4,,,,,1,0,0,7
4632596579,35.8191815,128.5345214,3,,,,,0,3,0,9
4632596584,35.8221464,128.5318219,3,,,,,0,1,0,7
4632596585,35.8223013,128.5322692,1,,,,,0,1,0,3
4632596586,35.8216683,128.5310345,3,,,,,0,2,0,3
4633855454,35.8119213,128.5359177,3,,,,,0,0,0,6
4633855456,35.8123927,128.5349512,4,,,,,0,1,0,9
4633855457,35.8124894,128.5339241,3,,,,,0,3,0,8
4633855459,35.8121479,128.5337897,3,,,,,0,6,0,8
4633855460,35.8124339,128.5345137,3,,,,,0,1,0,9
4633855462,35.813013,128.5347002,4,,,,,0,0,0,9
4633855464,35.8127897,128.5336676,4,,,,,0,3,0,9
4633855465,35.8138086,128.5348911,4,,,,,0,1,0,12
4633855466,35.8135015,128.5352901,3,,,,,0,1,0,12
4633855469,35.8126807,128.5357084,3,,,,,0,0,0,6
4633855470,35.8132477,128.5350015,3,,,,,0,0,0,11
4633855472,35.8127178,128.535334,3,,,,,0,0,0,8
4633855473,35.8140123,128.5351349,4,,,,,0,1,0,12
4633855474,35.8134613,128.5358411,4,,,,,0,1,0,9
4633855477,35.8126426,128.5360925,3,,,,,0,0,0,7
4633855478,35.8132651,128.5355992,3,,,,,0,1,0,8
4633855479,35.8137487,128.5361734,3,,,,,0,0,0,5
4633855480,35.8142686,128.5318345,4,,,,,0,1,0,9
4633855481,35.8136326,128.532871,3,,,,,0,0,0,7
4633855484,35.8135096,128.532986,3,,,,,0,1,0,8
4633855485,35.8128259,128.5280683,3,,,,,0,2,0,5
4633855486,35.8153122,128.5293392,3,,,,,1,2,0,10
4633855488,35.8141632,128.5301773,3,,,,,0,0,0,1
4633855489,35.8145832,128.528975,3,,,,,0,4,0,7
4633855490,35.8144527,128.5293485,3,,,,,0,4,0,5
4633855491,35.8152383,128.5297448,3,,,,,1,2,0,6
4633855492,35.8142913,128.5288244,3,,,,,0,3,0,6
4633855495,35.8123155,128.5260976,3,,,,,1,1,0,8
4633855500,35.8129608,128.5261516,3,,,,,0,0,0,9
4633855502,35.8123719,128.5267577,3,,,,,0,2,0,8
4633855503,35.812912,128.5268069,3,,,,,0,2,0,8
4633855504,35.8128269,128.5279402,3,,,,,0,2,0,6
4633855507,35.8127411,128.5277213,3,,,,,0,2,0,3
4633855508,35.8105117,128.5290167,3,,,,,0,6,0,9
4633855509,35.8119294,128.5282031,3,,,,,1,2,0,4
4633855511,35.8117494,128.5292483,3,,,,,0,1,0,12
4633855512,35.8115813,128.5296111,3,,,,,0,3,0,7
4633855513,35.8098774,128.527506,3,,,,,0,3,0,10
4633855514,35.8097086,128.5265296,3,,,,,0,2,0,12
4633855515,35.8100015,128.5274361,3,,,,,0,3,0,10
4633855516,35.8098635,128.5264393,3,,,,,0,2,0,10
4633855517,35.8100628,128.5274016,3,,,,,0,3,0,11
4633855518,35.8100878,128.5263137,3,,,,,0,0,0,7
4633855519,35.8113101,128.5266867,3,,,,,0,1,0,6
4633855520,35.8116706,128.5254358,3,,,,,0,0,0,8
4633855521,35.8121186,128.5260835,3,,,,,1,2,0,7
4633855522,35.8108825,128.5258643,3,,,,,0,1,0,10
4633855523,35.8116458,128.5264882,3,,,,,0,1,0,7
4633855525,35.812274,128.5264971,3,,,,,1,3,0,10
4633855526,35.8147827,128.5337423,4,,,,,0,3,0,11
4633855528,35.814816,128.5347699,3,,,,,0,1,0,8
4633855530,35.8160383,128.5321,3,,,,,0,0,0,8
4633855531,35.8164886,128.5331159,3,,,,,0,0,0,5
4633855532,35.8163235,128.531912,3,,,,,1,0,0,10
4633855533,35.8167819,128.532921,3,,,,,0,0,0,9
4633876668,35.8074542,128.5493324,3,,,,,0,0,0,4
4633876669,35.8069924,128.5486424,3,,,,,0,2,0,6
4633876670,35.8080895,128.5475335,3,,,,,0,1,0,11
4633876671,35.8077272,128.5478998,3,,,,,0,1,0,8
4633876672,35.8071434,128.5470519,3,,,,,0,1,0,4
4633876673,35.8067305,128.5464098,3,,,,,0,3,0,3
4633876675,35.8076852,128.5453767,3,,,,,0,1,0,11
4633876676,35.8081227,128.5452105,3,,,,,0,3,0,12
4633876677,35.8077094,128.5464205,3,,,,,0,0,0,9
4633876678,35.8081162,128.5464181,3,,,,,0,0,0,11
4633876679,35.8064338,128.5500877,3,,,,,0,2,0,4
4633876680,35.8061667,128.5487208,3,,,,,1,1,0,5
4633876686,35.8073511,128.5440062,3,,,,,0,3,0,7
4633876688,35.8074434,128.5450678,3,,,,,0,3,0,6
4633877190,35.8066801,128.5444935,3,,,,,0,0,0,7
4633877192,35.8064011,128.5436143,3,,,,,1,4,0,5
4633877193,35.8066836,128.5434244,3,,,,,1,5,0,6
4633877194,35.8070538,128.5442247,4,,,,,0,3,0,7
4633932558,35.8250422,128.5478954,3,,,,,1,0,0,7
4633932559,35.8245452,128.5475158,3,,,,,0,1,0,8
4633932560,35.8248637,128.5482271,3,,,,,0,3,0,7
4633932561,35.824381,128.5478279,3,,,,,0,2,0,7
4633932562,35.8244109,128.5483322,3,,,,,0,2,0,7
4633932563,35.8240368,128.549007,3,,,,,1,1,0,13
4633932564,35.8247168,128.5484999,3,,,,,0,3,0,5
4634468665,35.8541439,128.5030092,3,,,,,0,0,0,4
4634468666,35.8533125,128.5030023,3,,,,,0,0,0,10
4634468667,35.8527907,128.5023617,3,,,,,0,1,0,10
4634468669,35.8524395,128.5026225,3,,,,,0,0,0,8
4634498183,35.8519779,128.5009406,3,,,,,1,0,0,5
4634498491,35.8530782,128.5021614,3,,,,,0,1,0,8
4634507507,35.8520671,128.502055,3,,,,,0,0,0,7
4634507512,35.8525952,128.5027906,3,,,,,0,1,0,6
4634514073,35.8534644,128.5063353,3,,,,,0,0,0,3
4634537950,35.8541329,128.5039144,3,,,,,0,0,0,3
4634537951,35.8536924,128.5039047,3,,,,,0,0,0,4
4634537962,35.8527358,128.5049389,3,,,,,1,1,0,11
4634537964,35.8538495,128.5030069,3,,,,,0,0,0,12
4634537965,35.8538588,128.5021811,3,,,,,0,1,0,5
4634537966,35.8535043,128.5030039,3,,,,,0,0,0,11
4634537967,35.8535168,128.5021725,3,,,,,0,1,0,5
4634562002,35.8552401,128.515386,4,,,,level_crossing,0,0,0,10
4634579634,35.8545947,128.5126404,3,,,,,0,0,0,5
4634579635,35.8546722,128.5096946,4,,,,,0,0,0,8
4634579637,35.8540949,128.5081742,3,,,,,0,0,0,5
4634586771,35.8537528,128.5154124,3,,,,,0,1,0,9
4634636628,35.8142087,128.5098595,3,,,,,0,0,0,6
4634646957,35.8125139,128.5091622,4,,,,,0,0,0,2
4634646961,35.8109561,128.5149596,3,,,,,0,0,0,6
4634661170,35.8553393,128.5100055,3,,,,,0,0,0,10
4634788434,35.8513824,128.5344165,3,,,,,0,1,0,6
4634788438,35.8507611,128.536993,1,,,,,0,0,0,7
4634788726,35.8525761,128.5306346,3,,,,,0,0,0,5
4634794044,35.8525829,128.5318928,3,,,,,0,2,0,5
4634812752,35.8636033,128.5257485,1,,,,,0,2,0,18
4634981150,35.8427633,128.551562,3,,,,,0,0,0,10
4634992636,35.8359396,128.5553654,3,,,,,0,1,0,5
4634992637,35.8358523,128.5556258,3,,,,,0,1,0,7
4634992639,35.8347245,128.5549812,3,,,,,0,1,0,8
4635197416,35.8083535,128.5318954,3,,,,,0,0,0,4
4635197417,35.808308,128.5299095,3,,,,,0,0,0,0
4635197418,35.8082421,128.5304494,1,,,,,0,0,0,0
4635197419,35.8082551,128.5303429,3,,,,,0,0,0,0
4635197420,35.8079462,128.5302985,3,,,,,0,0,0,1
4635197421,35.807935,128.5303892,1,,,,,0,0,0,1
4635197422,35.8080008,128.529857,3,,,,,1,0,0,2
4635197423,35.8084998,128.5299423,3,,,,,0,0,0,0
4635197424,35.8085406,128.5295363,3,,,,,0,0,0,0
4635197426,35.8085837,128.528517,3,,,,,0,0,0,0
4635197427,35.8082938,128.5284674,4,,,,,0,0,0,0
4635197430,35.8085145,128.5285051,3,,,,,0,0,0,0
4635197434,35.8088793,128.528563,1,,,,,0,0,0,3
4635197436,35.8088937,128.5290868,1,,,,,0,0,0,1
4635197437,35.8084803,128.5308514,3,,,,,0,0,0,0
4635197440,35.808413,128.5314897,3,,,,,0,0,0,2
4635197441,35.8088476,128.5310111,3,,,,,0,0,0,0
4635197444,35.8090458,128.5306653,1,,,,,0,1,0,1
4635197445,35.8088076,128.5313752,3,,,,,0,0,0,1
4635197446,35.8092237,128.5314333,1,,,,,0,0,0,4
4635197461,35.8078651,128.5352949,3,,,,,0,1,0,8
4635197462,35.8075509,128.5337075,2,,,,,0,0,0,7
4635197464,35.8078086,128.5358119,4,,,,,0,1,0,8
4635197466,35.8088367,128.5359597,4,,,,,0,0,0,8
4635258084,35.8145516,128.5357833,4,,,,,0,4,0,7
4635271491,35.8136593,128.5369691,4,,,,,0,5,0,7
4635271492,35.8138626,128.5372149,4,,,,,0,5,0,10
4635271493,35.8143365,128.5377879,4,,,,,0,2,0,10
4635271494,35.8140878,128.5374872,4,,,,,0,7,0,11
4635513330,35.8115154,128.5259655,4,,,,,0,1,0,5
4636773290,35.8539001,128.5109296,1,,,,,1,0,0,5
4636773318,35.8540301,128.5109241,3,,,,,1,0,0,6
